STATE,COUNTY,STATE_NAME,COUNTY_NAME,POP_COU,HOU_COU,ALAND_COU,ALAND_Mi²_COU,POPDEN_COU,HOUDEN_COU,TOTALBLOCKS,POP_URB,POPPCT_URB,HOU_URB,HOUPCT_URB,ALAND_URB,ALAND_Mi²_URB,ALAND_PCT_URB,POPDEN_URB,HOUDEN_URB,URBANBLOCKS,POP_RUR,POPPCT_RUR,HOU_RUR,HOUPCT_RUR,ALAND_RUR,ALAND_Mi²_RUR,ALAND_PCT_RUR,POPDEN_RUR,HOUDEN_RUR,RURALBLOCKS,,
47,033,Tennessee,Crockett,"13,911","6,071","687,714,870",265.53,52.39,22.86,751,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"13,911",100.00%,"6,071",100.00%,"687,714,870",265.53,100.00%,52.39,22.86,751,,
47,035,Tennessee,Cumberland,"61,145","30,479","1,764,574,105",681.30,89.75,44.74,"2,418","28,161",46.06%,"14,986",49.17%,"94,368,668",36.44,5.35%,772.89,411.30,943,"32,984",53.94%,"15,493",50.83%,"1,670,205,437",644.87,94.65%,51.15,24.03,"1,475",,
47,037,Tennessee,Davidson,"715,884","328,309","1,304,564,434",503.69,"1,421.27",651.80,"9,097","693,387",96.86%,"318,627",97.05%,"764,314,350",295.10,58.59%,"2,349.65","1,079.72","8,679","22,497",3.14%,"9,682",2.95%,"540,250,084",208.59,41.41%,107.85,46.42,418,,
47,039,Tennessee,Decatur,"11,435","6,557","864,739,796",333.88,34.25,19.64,985,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"11,435",100.00%,"6,557",100.00%,"864,739,796",333.88,100.00%,34.25,19.64,985,,
47,041,Tennessee,DeKalb,"20,080","9,867","788,430,955",304.41,65.96,32.41,760,"4,825",24.03%,"2,062",20.90%,"10,351,594",4.00,1.31%,"1,207.23",515.92,160,"15,255",75.97%,"7,805",79.10%,"778,079,361",300.42,98.69%,50.78,25.98,600,,
47,043,Tennessee,Dickson,"54,315","22,551","1,268,830,618",489.90,110.87,46.03,"1,826","16,543",30.46%,"7,239",32.10%,"42,607,380",16.45,3.36%,"1,005.61",440.04,520,"37,772",69.54%,"15,312",67.90%,"1,226,223,238",473.44,96.64%,79.78,32.34,"1,306",,
47,045,Tennessee,Dyer,"36,801","16,218","1,326,982,067",512.35,71.83,31.65,"1,500","16,790",45.62%,"7,674",47.32%,"33,607,141",12.98,2.53%,"1,293.96",591.41,434,"20,011",54.38%,"8,544",52.68%,"1,293,374,926",499.37,97.47%,40.07,17.11,"1,066",,
47,047,Tennessee,Fayette,"41,990","17,554","1,825,359,640",704.77,59.58,24.91,"1,471","10,629",25.31%,"4,288",24.43%,"23,753,606",9.17,1.30%,"1,158.95",467.55,182,"31,361",74.69%,"13,266",75.57%,"1,801,606,034",695.60,98.70%,45.08,19.07,"1,289",,
47,049,Tennessee,Fentress,"18,489","9,201","1,291,385,622",498.60,37.08,18.45,724,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"18,489",100.00%,"9,201",100.00%,"1,291,385,622",498.60,100.00%,37.08,18.45,724,,
47,051,Tennessee,Franklin,"42,774","19,395","1,436,141,673",554.49,77.14,34.98,"2,146","13,729",32.10%,"6,414",33.07%,"36,510,689",14.10,2.54%,973.91,455.00,526,"29,045",67.90%,"12,981",66.93%,"1,399,630,984",540.40,97.46%,53.75,24.02,"1,620",,
47,053,Tennessee,Gibson,"50,429","22,313","1,561,102,696",602.74,83.67,37.02,"2,461","14,738",29.23%,"7,081",31.73%,"29,241,579",11.29,1.87%,"1,305.38",627.18,455,"35,691",70.77%,"15,232",68.27%,"1,531,861,117",591.45,98.13%,60.34,25.75,"2,006",,
47,055,Tennessee,Giles,"30,346","13,915","1,582,304,899",610.93,49.67,22.78,"1,726","8,158",26.88%,"3,779",27.16%,"13,076,286",5.05,0.83%,"1,615.84",748.50,256,"22,188",73.12%,"10,136",72.84%,"1,569,228,613",605.88,99.17%,36.62,16.73,"1,470",,
47,057,Tennessee,Grainger,"23,527","11,644","726,715,759",280.58,83.85,41.50,993,"3,663",15.57%,"1,838",15.78%,"17,134,149",6.62,2.36%,553.70,277.83,141,"19,864",84.43%,"9,806",84.22%,"709,581,610",273.97,97.64%,72.50,35.79,852,,
47,059,Tennessee,Greene,"70,152","32,154","1,611,409,727",622.17,112.75,51.68,"3,069","22,919",32.67%,"10,199",31.72%,"56,902,377",21.97,3.53%,"1,043.19",464.22,690,"47,233",67.33%,"21,955",68.28%,"1,554,507,350",600.20,96.47%,78.70,36.58,"2,379",,
47,061,Tennessee,Grundy,"13,529","6,196","933,545,812",360.44,37.53,17.19,850,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"13,529",100.00%,"6,196",100.00%,"933,545,812",360.44,100.00%,37.53,17.19,850,,
47,063,Tennessee,Hamblen,"64,499","27,376","417,475,125",161.19,400.15,169.84,"1,748","49,883",77.34%,"21,096",77.06%,"120,279,074",46.44,28.81%,"1,074.14",454.27,"1,177","14,616",22.66%,"6,280",22.94%,"297,196,051",114.75,71.19%,127.38,54.73,571,,
47,065,Tennessee,Hamilton,"366,207","162,268","1,404,197,532",542.16,675.46,299.30,"7,076","320,409",87.49%,"143,676",88.54%,"570,180,397",220.15,40.61%,"1,455.43",652.64,"5,913","45,798",12.51%,"18,592",11.46%,"834,017,135",322.01,59.39%,142.22,57.74,"1,163",,
47,067,Tennessee,Hancock,"6,662","3,669","575,816,010",222.32,29.97,16.50,400,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"6,662",100.00%,"3,669",100.00%,"575,816,010",222.32,100.00%,29.97,16.50,400,,
47,069,Tennessee,Hardeman,"25,462","10,655","1,729,509,842",667.76,38.13,15.96,"1,525","5,281",20.74%,"2,437",22.87%,"12,278,310",4.74,0.71%,"1,113.98",514.06,182,"20,181",79.26%,"8,218",77.13%,"1,717,231,532",663.02,99.29%,30.44,12.39,"1,343",,
47,071,Tennessee,Hardin,"26,831","15,063","1,495,676,918",577.48,46.46,26.08,"1,786","8,828",32.90%,"4,124",27.38%,"23,021,406",8.89,1.54%,993.19,463.97,283,"18,003",67.10%,"10,939",72.62%,"1,472,655,512",568.59,98.46%,31.66,19.24,"1,503",,
47,073,Tennessee,Hawkins,"56,721","27,053","1,261,468,092",487.05,116.46,55.54,"1,903","21,511",37.92%,"10,106",37.36%,"64,801,910",25.02,5.14%,859.75,403.92,482,"35,210",62.08%,"16,947",62.64%,"1,196,666,182",462.03,94.86%,76.21,36.68,"1,421",,
47,075,Tennessee,Haywood,"17,864","8,240","1,380,741,528",533.10,33.51,15.46,954,"9,621",53.86%,"4,472",54.27%,"19,132,118",7.39,1.39%,"1,302.44",605.40,202,"8,243",46.14%,"3,768",45.73%,"1,361,609,410",525.72,98.61%,15.68,7.17,752,,
47,077,Tennessee,Henderson,"27,842","12,867","1,346,816,753",520.01,53.54,24.74,"1,443","6,357",22.83%,"3,086",23.98%,"17,232,674",6.65,1.28%,955.43,463.81,172,"21,485",77.17%,"9,781",76.02%,"1,329,584,079",513.35,98.72%,41.85,19.05,"1,271",,
47,079,Tennessee,Henry,"32,199","16,937","1,455,320,362",561.90,57.30,30.14,"1,883","10,377",32.23%,"5,044",29.78%,"25,033,952",9.67,1.72%,"1,073.60",521.85,386,"21,822",67.77%,"11,893",70.22%,"1,430,286,410",552.23,98.28%,39.52,21.54,"1,497",,
47,081,Tennessee,Hickman,"24,925","10,457","1,586,324,712",612.48,40.70,17.07,"1,467",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"24,925",100.00%,"10,457",100.00%,"1,586,324,712",612.48,100.00%,40.70,17.07,"1,467",,
47,083,Tennessee,Houston,"8,283","3,936","518,758,193",200.29,41.35,19.65,544,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"8,283",100.00%,"3,936",100.00%,"518,758,193",200.29,100.00%,41.35,19.65,544,,
47,085,Tennessee,Humphreys,"18,990","8,849","1,374,668,727",530.76,35.78,16.67,"1,360",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"18,990",100.00%,"8,849",100.00%,"1,374,668,727",530.76,100.00%,35.78,16.67,"1,360",,
47,087,Tennessee,Jackson,"11,617","5,819","799,782,676",308.80,37.62,18.84,474,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"11,617",100.00%,"5,819",100.00%,"799,782,676",308.80,100.00%,37.62,18.84,474,,
47,089,Tennessee,Jefferson,"54,683","24,828","712,435,044",275.07,198.80,90.26,"1,715","13,224",24.18%,"5,664",22.81%,"27,975,066",10.80,3.93%,"1,224.31",524.39,425,"41,459",75.82%,"19,164",77.19%,"684,459,978",264.27,96.07%,156.88,72.52,"1,290",,
47,091,Tennessee,Johnson,"17,948","8,723","772,956,196",298.44,60.14,29.23,688,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"17,948",100.00%,"8,723",100.00%,"772,956,196",298.44,100.00%,60.14,29.23,688,,
47,093,Tennessee,Knox,"478,971","210,972","1,316,574,580",508.33,942.25,415.03,"7,475","434,938",90.81%,"192,475",91.23%,"721,202,259",278.46,54.78%,"1,561.96",691.22,"6,432","44,033",9.19%,"18,497",8.77%,"595,372,321",229.87,45.22%,191.55,80.47,"1,043",,
47,095,Tennessee,Lake,"7,005","2,500","429,381,241",165.78,42.25,15.08,350,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"7,005",100.00%,"2,500",100.00%,"429,381,241",165.78,100.00%,42.25,15.08,350,,
47,097,Tennessee,Lauderdale,"25,143","10,653","1,222,203,226",471.89,53.28,22.58,881,"6,922",27.53%,"3,154",29.61%,"19,321,604",7.46,1.58%,927.87,422.78,152,"18,221",72.47%,"7,499",70.39%,"1,202,881,622",464.43,98.42%,39.23,16.15,729,,
47,099,Tennessee,Lawrence,"44,159","18,658","1,598,359,119",617.13,71.56,30.23,"2,187","11,679",26.45%,"5,267",28.23%,"25,039,645",9.67,1.57%,"1,208.03",544.80,446,"32,480",73.55%,"13,391",71.77%,"1,573,319,474",607.46,98.43%,53.47,22.04,"1,741",,
47,101,Tennessee,Lewis,"12,582","5,690","730,614,739",282.09,44.60,20.17,637,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"12,582",100.00%,"5,690",100.00%,"730,614,739",282.09,100.00%,44.60,20.17,637,,
47,103,Tennessee,Lincoln,"35,319","15,958","1,477,179,214",570.34,61.93,27.98,"1,572","10,120",28.65%,"4,817",30.19%,"32,205,658",12.43,2.18%,813.86,387.39,320,"25,199",71.35%,"11,141",69.81%,"1,444,973,556",557.90,97.82%,45.17,19.97,"1,252",,
47,105,Tennessee,Loudon,"54,886","24,559","593,811,372",229.27,239.39,107.12,"2,033","35,316",64.34%,"16,103",65.57%,"98,564,992",38.06,16.60%,928.00,423.14,"1,036","19,570",35.66%,"8,456",34.43%,"495,246,380",191.21,83.40%,102.35,44.22,997,,
47,107,Tennessee,McMinn,"53,276","23,934","1,113,997,311",430.11,123.86,55.65,"2,339","20,425",38.34%,"9,412",39.32%,"52,698,890",20.35,4.73%,"1,003.83",462.57,856,"32,851",61.66%,"14,522",60.68%,"1,061,298,421",409.77,95.27%,80.17,35.44,"1,483",,
47,109,Tennessee,McNairy,"25,866","12,268","1,457,753,351",562.84,45.96,21.80,"1,722",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"25,866",100.00%,"12,268",100.00%,"1,457,753,351",562.84,100.00%,45.96,21.80,"1,722",,
47,111,Tennessee,Macon,"25,216","10,649","795,498,346",307.14,82.10,34.67,821,"6,174",24.48%,"2,758",25.90%,"13,775,612",5.32,1.73%,"1,160.80",518.54,176,"19,042",75.52%,"7,891",74.10%,"781,722,734",301.82,98.27%,63.09,26.14,645,,
47,113,Tennessee,Madison,"98,823","43,656","1,443,073,934",557.17,177.37,78.35,"2,609","72,809",73.68%,"32,121",73.58%,"123,654,940",47.74,8.57%,"1,525.01",672.79,"1,446","26,014",26.32%,"11,535",26.42%,"1,319,418,994",509.43,91.43%,51.07,22.64,"1,163",,
47,115,Tennessee,Marion,"28,837","13,578","1,290,472,798",498.25,57.88,27.25,"1,523","2,496",8.66%,"1,199",8.83%,"6,152,582",2.38,0.48%,"1,050.72",504.73,155,"26,341",91.34%,"12,379",91.17%,"1,284,320,216",495.88,99.52%,53.12,24.96,"1,368",,
47,117,Tennessee,Marshall,"34,318","14,302","972,442,319",375.46,91.40,38.09,"1,304","11,934",34.77%,"5,207",36.41%,"24,303,141",9.38,2.50%,"1,271.81",554.91,287,"22,384",65.23%,"9,095",63.59%,"948,139,178",366.08,97.50%,61.15,24.84,"1,017",,
47,119,Tennessee,Maury,"100,974","43,143","1,588,022,045",613.14,164.68,70.36,"2,986","63,127",62.52%,"27,998",64.90%,"109,899,773",42.43,6.92%,"1,487.71",659.83,"1,283","37,847",37.48%,"15,145",35.10%,"1,478,122,272",570.70,93.08%,66.32,26.54,"1,703",,
47,121,Tennessee,Meigs,"12,758","6,042","505,397,668",195.13,65.38,30.96,757,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"12,758",100.00%,"6,042",100.00%,"505,397,668",195.13,100.00%,65.38,30.96,757,,
47,123,Tennessee,Monroe,"46,250","21,286","1,646,647,004",635.77,72.75,33.48,"2,015","12,350",26.70%,"5,493",25.81%,"35,958,188",13.88,2.18%,889.55,395.65,520,"33,900",73.30%,"15,793",74.19%,"1,610,688,816",621.89,97.82%,54.51,25.40,"1,495",,
47,125,Tennessee,Montgomery,"220,069","85,714","1,396,441,787",539.17,408.17,158.98,"2,954","181,045",82.27%,"70,992",82.82%,"258,238,302",99.71,18.49%,"1,815.79",712.01,"2,073","39,024",17.73%,"14,722",17.18%,"1,138,203,485",439.46,81.51%,88.80,33.50,881,,
47,127,Tennessee,Moore,"6,461","2,960","334,684,850",129.22,50.00,22.91,318,7,0.11%,3,0.10%,"28,934",0.01,0.01%,626.60,268.54,1,"6,454",99.89%,"2,957",99.90%,"334,655,916",129.21,99.99%,49.95,22.89,317,,
47,129,Tennessee,Morgan,"21,035","8,502","1,352,439,677",522.18,40.28,16.28,811,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"21,035",100.00%,"8,502",100.00%,"1,352,439,677",522.18,100.00%,40.28,16.28,811,,
47,131,Tennessee,Obion,"30,787","14,314","1,411,148,373",544.84,56.51,26.27,"1,969","12,528",40.69%,"5,856",40.91%,"24,241,789",9.36,1.72%,"1,338.50",625.66,494,"18,259",59.31%,"8,458",59.09%,"1,386,906,584",535.48,98.28%,34.10,15.80,"1,475",,
47,133,Tennessee,Overton,"22,511","10,329","1,122,721,524",433.48,51.93,23.83,849,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"22,511",100.00%,"10,329",100.00%,"1,122,721,524",433.48,100.00%,51.93,23.83,849,,
47,135,Tennessee,Perry,"8,366","4,797","1,074,228,439",414.76,20.17,11.57,701,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"8,366",100.00%,"4,797",100.00%,"1,074,228,439",414.76,100.00%,20.17,11.57,701,,
47,137,Tennessee,Pickett,"5,001","3,342","422,113,138",162.98,30.69,20.51,274,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"5,001",100.00%,"3,342",100.00%,"422,113,138",162.98,100.00%,30.69,20.51,274,,
47,139,Tennessee,Polk,"17,544","8,561","1,125,622,665",434.60,40.37,19.70,"1,067",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"17,544",100.00%,"8,561",100.00%,"1,125,622,665",434.60,100.00%,40.37,19.70,"1,067",,
47,141,Tennessee,Putnam,"79,854","35,295","1,038,860,592",401.10,199.09,87.99,"2,233","49,089",61.47%,"22,181",62.84%,"117,742,211",45.46,11.33%,"1,079.82",487.92,"1,201","30,765",38.53%,"13,114",37.16%,"921,118,381",355.64,88.67%,86.51,36.87,"1,032",,
47,143,Tennessee,Rhea,"32,870","15,163","817,071,273",315.47,104.19,48.06,"1,238","9,688",29.47%,"4,259",28.09%,"23,619,178",9.12,2.89%,"1,062.35",467.03,321,"23,182",70.53%,"10,904",71.91%,"793,452,095",306.35,97.11%,75.67,35.59,917,,
47,145,Tennessee,Roane,"53,404","25,374","934,370,822",360.76,148.03,70.33,"2,388","25,573",47.89%,"12,318",48.55%,"86,200,339",33.28,9.23%,768.37,370.11,"1,099","27,831",52.11%,"13,056",51.45%,"848,170,483",327.48,90.77%,84.99,39.87,"1,289",,
47,147,Tennessee,Robertson,"72,803","28,459","1,233,703,847",476.33,152.84,59.75,"1,568","34,217",47.00%,"13,485",47.38%,"61,528,868",23.76,4.99%,"1,440.33",567.64,513,"38,586",53.00%,"14,974",52.62%,"1,172,174,979",452.58,95.01%,85.26,33.09,"1,055",,
47,149,Tennessee,Rutherford,"341,486","131,216","1,603,892,832",619.26,551.44,211.89,"4,461","286,971",84.04%,"111,623",85.07%,"381,558,904",147.32,23.79%,"1,947.94",757.69,"3,313","54,515",15.96%,"19,593",14.93%,"1,222,333,928",471.94,76.21%,115.51,41.52,"1,148",,
47,151,Tennessee,Scott,"21,850","9,802","1,378,652,173",532.30,41.05,18.41,"1,005",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"21,850",100.00%,"9,802",100.00%,"1,378,652,173",532.30,100.00%,41.05,18.41,"1,005",,
47,153,Tennessee,Sequatchie,"15,826","6,925","688,550,848",265.85,59.53,26.05,575,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"15,826",100.00%,"6,925",100.00%,"688,550,848",265.85,100.00%,59.53,26.05,575,,
47,155,Tennessee,Sevier,"98,380","56,240","1,534,538,403",592.49,166.05,94.92,"2,967","45,879",46.63%,"23,766",42.26%,"147,638,125",57.00,9.62%,804.85,416.92,"1,058","52,501",53.37%,"32,474",57.74%,"1,386,900,278",535.48,90.38%,98.04,60.64,"1,909",,
47,157,Tennessee,Shelby,"929,744","400,189","1,969,826,793",760.55,"1,222.46",526.18,"14,498","898,107",96.60%,"388,098",96.98%,"1,003,099,336",387.30,50.92%,"2,318.91","1,002.07","13,699","31,637",3.40%,"12,091",3.02%,"966,727,457",373.25,49.08%,84.76,32.39,799,,
47,159,Tennessee,Smith,"19,904","8,513","814,020,543",314.29,63.33,27.09,850,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"19,904",100.00%,"8,513",100.00%,"814,020,543",314.29,100.00%,63.33,27.09,850,,
47,161,Tennessee,Stewart,"13,657","6,669","1,190,814,528",459.77,29.70,14.50,884,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"13,657",100.00%,"6,669",100.00%,"1,190,814,528",459.77,100.00%,29.70,14.50,884,,
47,163,Tennessee,Sullivan,"158,163","75,476","1,070,810,025",413.44,382.55,182.56,"4,286","116,193",73.46%,"56,020",74.22%,"280,690,709",108.37,26.21%,"1,072.14",516.91,"3,010","41,970",26.54%,"19,456",25.78%,"790,119,316",305.07,73.79%,137.58,63.78,"1,276",,
47,165,Tennessee,Sumner,"196,281","78,995","1,371,292,904",529.46,370.72,149.20,"3,013","146,702",74.74%,"59,551",75.39%,"240,944,665",93.03,17.57%,"1,576.95",640.14,"1,780","49,579",25.26%,"19,444",24.61%,"1,130,348,239",436.43,82.43%,113.60,44.55,"1,233",,
47,167,Tennessee,Tipton,"60,970","23,945","1,180,026,939",455.61,133.82,52.56,"1,181","20,326",33.34%,"8,151",34.04%,"41,044,162",15.85,3.48%,"1,282.63",514.35,398,"40,644",66.66%,"15,794",65.96%,"1,138,982,777",439.76,96.52%,92.42,35.91,783,,
47,169,Tennessee,Trousdale,"11,615","3,749","296,143,586",114.34,101.58,32.79,320,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"11,615",100.00%,"3,749",100.00%,"296,143,586",114.34,100.00%,101.58,32.79,320,,
47,171,Tennessee,Unicoi,"17,928","8,702","481,902,934",186.06,96.35,46.77,770,"8,705",48.56%,"4,091",47.01%,"15,499,034",5.98,3.22%,"1,454.67",683.64,365,"9,223",51.44%,"4,611",52.99%,"466,403,900",180.08,96.78%,51.22,25.61,405,,
47,173,Tennessee,Union,"19,802","9,569","579,077,905",223.58,88.57,42.80,676,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"19,802",100.00%,"9,569",100.00%,"579,077,905",223.58,100.00%,88.57,42.80,676,,
47,175,Tennessee,Van Buren,"6,168","2,901","708,142,395",273.41,22.56,10.61,449,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"6,168",100.00%,"2,901",100.00%,"708,142,395",273.41,100.00%,22.56,10.61,449,,
47,177,Tennessee,Warren,"40,953","18,088","1,120,619,165",432.67,94.65,41.81,"1,472","15,711",38.36%,"7,255",40.11%,"34,242,487",13.22,3.06%,"1,188.33",548.75,388,"25,242",61.64%,"10,833",59.89%,"1,086,376,678",419.45,96.94%,60.18,25.83,"1,084",,
47,179,Tennessee,Washington,"133,001","60,546","845,605,993",326.49,407.37,185.45,"3,688","98,740",74.24%,"45,398",74.98%,"194,780,731",75.20,23.03%,"1,312.95",603.66,"2,367","34,261",25.76%,"15,148",25.02%,"650,825,262",251.28,76.97%,136.34,60.28,"1,321",,
47,181,Tennessee,Wayne,"16,232","7,178","1,901,333,937",734.11,22.11,9.78,"1,329",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"16,232",100.00%,"7,178",100.00%,"1,901,333,937",734.11,100.00%,22.11,9.78,"1,329",,
47,183,Tennessee,Weakley,"32,902","14,945","1,503,107,797",580.35,56.69,25.75,"2,053","10,714",32.56%,"4,675",31.28%,"21,157,125",8.17,1.41%,"1,311.58",572.30,243,"22,188",67.44%,"10,270",68.72%,"1,481,950,672",572.18,98.59%,38.78,17.95,"1,810",,
47,185,Tennessee,White,"27,351","11,938","975,592,109",376.68,72.61,31.69,"1,009","5,691",20.81%,"2,541",21.28%,"18,510,542",7.15,1.90%,796.29,355.54,223,"21,660",79.19%,"9,397",78.72%,"957,081,567",369.53,98.10%,58.62,25.43,786,,
47,187,Tennessee,Williamson,"247,726","91,133","1,509,607,199",582.86,425.02,156.36,"3,980","201,545",81.36%,"73,714",80.89%,"295,192,845",113.97,19.55%,"1,768.34",646.76,"2,617","46,181",18.64%,"17,419",19.11%,"1,214,414,354",468.89,80.45%,98.49,37.15,"1,363",,
47,189,Tennessee,Wilson,"147,737","58,152","1,478,548,412",570.87,258.79,101.87,"2,820","95,677",64.76%,"38,092",65.50%,"186,142,651",71.87,12.59%,"1,331.26",530.01,"1,288","52,060",35.24%,"20,060",34.50%,"1,292,405,761",499.00,87.41%,104.33,40.20,"1,532",,
48,001,Texas,Anderson,"57,922","20,131","2,752,164,828","1,062.61",54.51,18.94,"2,275","18,615",32.14%,"7,789",38.69%,"39,343,056",15.19,1.43%,"1,225.45",512.76,752,"39,307",67.86%,"12,342",61.31%,"2,712,821,772","1,047.42",98.57%,37.53,11.78,"1,523",,
48,003,Texas,Andrews,"18,610","7,020","3,886,850,259","1,500.71",12.40,4.68,"1,404","15,201",81.68%,"5,797",82.58%,"24,644,900",9.52,0.63%,"1,597.52",609.22,569,"3,409",18.32%,"1,223",17.42%,"3,862,205,359","1,491.20",99.37%,2.29,0.82,835,,
48,005,Texas,Angelina,"86,395","36,480","2,066,460,812",797.86,108.28,45.72,"2,734","41,551",48.09%,"17,728",48.60%,"95,156,630",36.74,4.60%,"1,130.95",482.53,"1,149","44,844",51.91%,"18,752",51.40%,"1,971,304,182",761.12,95.40%,58.92,24.64,"1,585",,
48,007,Texas,Aransas,"23,830","15,500","652,856,780",252.07,94.54,61.49,"1,218","18,212",76.42%,"11,984",77.32%,"60,765,214",23.46,9.31%,776.25,510.80,873,"5,618",23.58%,"3,516",22.68%,"592,091,566",228.61,90.69%,24.57,15.38,345,,
48,009,Texas,Archer,"8,560","3,865","2,339,508,165",903.28,9.48,4.28,882,"1,082",12.64%,437,11.31%,"1,628,407",0.63,0.07%,"1,720.94",695.05,21,"7,478",87.36%,"3,428",88.69%,"2,337,879,758",902.66,99.93%,8.28,3.80,861,,
48,011,Texas,Armstrong,"1,848",842,"2,354,617,585",909.12,2.03,0.93,574,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"1,848",100.00%,842,100.00%,"2,354,617,585",909.12,100.00%,2.03,0.93,574,,
48,013,Texas,Atascosa,"48,981","18,777","3,158,596,616","1,219.53",40.16,15.40,"1,902","13,983",28.55%,"5,668",30.19%,"23,462,251",9.06,0.74%,"1,543.59",625.69,533,"34,998",71.45%,"13,109",69.81%,"3,135,134,365","1,210.48",99.26%,28.91,10.83,"1,369",,
48,015,Texas,Austin,"30,167","13,779","1,674,415,880",646.49,46.66,21.31,"1,411","6,385",21.17%,"2,718",19.73%,"14,718,390",5.68,0.88%,"1,123.57",478.29,170,"23,782",78.83%,"11,061",80.27%,"1,659,697,490",640.81,99.12%,37.11,17.26,"1,241",,
48,017,Texas,Bailey,"6,904","2,746","2,141,847,187",826.97,8.35,3.32,"1,009","5,159",74.72%,"1,944",70.79%,"6,955,733",2.69,0.32%,"1,920.98",723.86,229,"1,745",25.28%,802,29.21%,"2,134,891,454",824.28,99.68%,2.12,0.97,780,,
48,019,Texas,Bandera,"20,851","11,400","2,048,663,887",790.99,26.36,14.41,"1,090",0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"20,851",100.00%,"11,400",100.00%,"2,048,663,887",790.99,100.00%,26.36,14.41,"1,090",,
48,021,Texas,Bastrop,"97,216","36,683","2,300,500,049",888.22,109.45,41.30,"2,576","27,216",28.00%,"10,650",29.03%,"56,658,442",21.88,2.46%,"1,244.11",486.84,713,"70,000",72.00%,"26,033",70.97%,"2,243,841,607",866.35,97.54%,80.80,30.05,"1,863",,
48,023,Texas,Baylor,"3,465","2,094","2,246,764,583",867.48,3.99,2.41,620,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"3,465",100.00%,"2,094",100.00%,"2,246,764,583",867.48,100.00%,3.99,2.41,620,,
48,025,Texas,Bee,"31,047","10,562","2,279,809,487",880.23,35.27,12.00,"1,421","14,230",45.83%,"6,110",57.85%,"16,350,545",6.31,0.72%,"2,254.10",967.85,573,"16,817",54.17%,"4,452",42.15%,"2,263,458,942",873.92,99.28%,19.24,5.09,848,,
48,027,Texas,Bell,"370,647","147,599","2,729,409,784","1,053.83",351.72,140.06,"7,433","319,903",86.31%,"127,840",86.61%,"346,884,831",133.93,12.71%,"2,388.54",954.51,"5,296","50,744",13.69%,"19,759",13.39%,"2,382,524,953",919.89,87.29%,55.16,21.48,"2,137",,
48,029,Texas,Bexar,"2,009,324","794,173","3,212,413,223","1,240.31","1,620.01",640.30,"23,695","1,914,732",95.29%,"761,870",95.93%,"1,499,373,806",578.91,46.67%,"3,307.49","1,316.05","21,811","94,592",4.71%,"32,303",4.07%,"1,713,039,417",661.40,53.33%,143.02,48.84,"1,884",,
48,031,Texas,Blanco,"11,374","6,056","1,836,953,736",709.25,16.04,8.54,913,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,"11,374",100.00%,"6,056",100.00%,"1,836,953,736",709.25,100.00%,16.04,8.54,913,,
48,033,Texas,Borden,631,359,"2,324,366,072",897.44,0.70,0.40,547,0,0.00%,0,0.00%,0,0.00,0.00%,0.00,0.00,0,631,100.00%,359,100.00%,"2,324,366,072",897.44,100.00%,0.70,0.40,547,,
